Date,Open,High,Low,Close,Volume
2016-02-17,698.09,709.75,691.38,708.4,2492600
2016-02-18,710.0,712.35,696.03,697.35,1883200
2016-02-19,695.03,703.08,694.05,700.91,1589300
2016-02-22,707.45,713.24,702.51,706.46,1949800
2016-02-23,701.45,708.4,693.58,695.85,2009300
2016-02-24,688.92,700.0,680.78,699.56,1963600
2016-02-25,700.01,705.98,690.59,705.75,1642200
2016-02-26,708.58,713.43,700.86,705.07,2243500
2016-02-29,700.32,710.89,697.68,697.77,2481100
2016-03-01,703.62,718.81,699.77,718.81,2151400
2016-03-02,719.0,720.0,712.0,718.85,1629000
2016-03-03,718.68,719.45,706.02,712.42,1958000
2016-03-04,714.99,716.49,706.02,710.89,1972100
2016-03-07,706.9,708.09,686.9,695.16,2985100
2016-03-08,688.59,703.79,685.34,693.97,2076300
2016-03-09,698.47,705.68,694.0,705.24,1421500
2016-03-10,708.12,716.44,703.36,712.82,2833500
2016-03-11,720.0,726.92,717.13,726.82,1970800
2016-03-14,726.81,735.5,725.15,730.49,1718300
2016-03-15,726.92,732.29,724.77,728.33,1721000
2016-03-16,726.37,737.47,724.51,736.09,1624400
2016-03-17,736.45,743.07,736.0,737.78,1860800
2016-03-18,741.86,742.0,731.83,737.6,2980700
2016-03-21,736.5,742.5,733.52,742.09,1836500
2016-03-22,737.46,745.0,737.46,740.75,1269700
2016-03-23,742.36,745.72,736.15,738.06,1432100
2016-03-24,732.01,737.75,731.0,735.3,1594900
2016-03-28,736.79,738.99,732.5,733.53,1301300
2016-03-29,734.59,747.25,728.76,744.77,1903800
2016-03-30,750.1,757.88,748.74,750.53,1782400
2016-03-31,749.25,750.85,740.94,744.95,1718800
2016-04-01,738.6,750.34,737.0,749.91,1576700
2016-04-04,750.06,752.8,742.43,745.29,1134200
2016-04-05,738.0,742.8,735.37,737.8,1132300
2016-04-06,735.77,746.24,735.56,745.69,1053700
2016-04-07,745.37,747.0,736.28,740.28,1453200
2016-04-08,743.97,745.45,735.55,739.15,1290800
2016-04-11,743.02,745.0,736.05,736.1,1220100
2016-04-12,738.0,743.83,731.01,743.09,1353000
2016-04-13,749.16,754.38,744.26,751.72,1707100
2016-04-14,754.01,757.31,752.71,753.2,1135300
2016-04-15,753.98,761.0,752.69,759,1809300
2016-04-18,760.46,768.05,757.3,766.61,1556000
2016-04-19,769.51,769.9,749.33,753.93,2030500
2016-04-20,758.0,758.13,750.01,752.67,1529200
2016-04-21,755.38,760.45,749.55,759.14,3060500
2016-04-22,726.3,736.12,713.61,718.77,5951900
2016-04-25,716.1,723.93,715.59,723.15,1959200
2016-04-26,725.42,725.77,703.03,708.14,2744600
2016-04-27,707.29,708.98,692.36,705.84,3098600
2016-04-28,708.26,714.17,689.55,691.02,2867300
2016-04-29,690.7,697.62,689.0,693.01,2487700
2016-05-02,697.63,700.64,691.0,698.21,1645300
2016-05-03,696.87,697.84,692.0,692.36,1543800
2016-05-04,690.49,699.75,689.01,695.7,1693500
2016-05-05,697.7,702.32,695.72,701.43,1683500
2016-05-06,698.38,711.86,698.11,711.12,1826100
2016-05-09,712.0,718.71,710.0,712.9,1510300
2016-05-10,716.75,723.5,715.72,723.18,1569600
2016-05-11,723.41,724.48,712.8,715.29,1692100
2016-05-12,717.06,719.25,709.0,713.31,1360700
2016-05-13,711.93,716.66,709.26,710.83,1314500
2016-05-16,709.13,718.48,705.65,716.49,1317100
2016-05-17,715.99,721.52,704.11,706.23,2001200
2016-05-18,703.67,711.6,700.63,706.63,1766800
2016-05-19,702.36,706.0,696.8,700.32,1670200
2016-05-20,701.62,714.58,700.52,709.74,1828400
2016-05-23,706.53,711.48,704.18,704.24,1330700
2016-05-24,706.86,720.97,706.86,720.09,1929500
2016-05-25,720.76,727.51,719.71,725.27,1629200
2016-05-26,722.87,728.33,720.28,724.12,1576300
2016-05-27,724.01,733.94,724.0,732.66,1974000
2016-05-31,731.74,739.73,731.26,735.72,2129500
2016-06-01,734.53,737.21,730.66,734.15,1253600
2016-06-02,732.5,733.02,724.17,730.4,1341800
2016-06-03,729.27,729.49,720.56,722.34,1226300
2016-06-06,724.91,724.91,714.61,716.55,1565300
2016-06-07,719.84,721.98,716.55,716.65,1336200
2016-06-08,723.96,728.57,720.58,728.28,1583700
2016-06-09,722.87,729.54,722.34,728.58,988900
2016-06-10,719.47,725.89,716.43,719.41,1216400
2016-06-13,716.51,725.44,716.51,718.36,1258900
2016-06-14,716.48,722.47,713.12,718.27,1306100
2016-06-15,719.0,722.98,717.31,718.92,1214500
2016-06-16,714.91,716.65,703.26,710.36,1982500
2016-06-17,708.65,708.82,688.45,691.72,3402400
2016-06-20,698.77,702.48,693.41,693.71,2082500
2016-06-21,698.4,702.77,692.01,695.94,1465600
2016-06-22,699.06,700.86,693.08,697.46,1184300
2016-06-23,697.45,701.95,687.0,701.87,2171400
2016-06-24,675.17,689.4,673.45,675.22,4449000
2016-06-27,671.0,672.3,663.28,668.26,2629000
2016-06-28,678.97,680.33,673.0,680.04,2173800
2016-06-29,683.0,687.43,681.41,684.11,1932600
2016-06-30,685.47,692.32,683.65,692.1,1597700
2016-07-01,692.2,700.65,692.13,699.21,1344700
2016-07-05,696.06,696.94,688.88,694.95,1462600
2016-07-06,689.98,701.68,689.09,697.77,1411900
2016-07-07,698.08,698.2,688.22,695.36,1304200
2016-07-08,699.5,705.71,696.43,705.63,1575200
2016-07-11,708.05,716.51,707.24,715.09,1111800
2016-07-12,719.12,722.94,715.91,720.64,1336900
2016-07-13,723.62,724.0,716.85,716.98,935900
2016-07-14,721.58,722.21,718.03,720.95,950200
2016-07-15,725.73,725.74,719.05,719.85,1279300
2016-07-18,722.71,736.13,721.19,733.78,1295500
2016-07-19,729.89,736.99,729.0,736.96,1227500
2016-07-20,737.33,742.13,737.1,741.19,1289700
2016-07-21,740.36,741.69,735.83,738.63,1026300
2016-07-22,741.86,743.24,736.56,742.74,1259800
2016-07-25,740.67,742.61,737.5,739.77,1032400
2016-07-26,739.04,741.69,734.27,738.42,1186700
2016-07-27,738.28,744.46,737.0,741.77,1512500
2016-07-28,747.04,748.65,739.3,745.91,3530200
2016-07-29,772.71,778.55,766.77,768.79,3841500
2016-08-01,761.09,780.43,761.09,772.88,2700500
2016-08-02,768.69,775.84,767.85,771.07,1784500
2016-08-03,767.18,773.21,766.82,773.18,1287400
2016-08-04,772.22,774.07,768.79,771.61,1140300
2016-08-05,773.78,783.04,772.34,782.22,1801200
2016-08-08,782.0,782.63,778.09,781.76,1107900
2016-08-09,781.1,788.94,780.57,784.26,1318900
2016-08-10,783.75,786.81,782.78,784.68,786400
2016-08-11,785.0,789.75,782.97,784.85,975100
2016-08-12,781.5,783.4,780.4,783.22,740500
2016-08-15,783.75,787.49,780.11,782.44,938200
2016-08-16,780.3,780.98,773.44,777.14,1028000
2016-08-17,777.32,780.81,773.53,779.91,924200
2016-08-18,780.01,782.86,777.0,777.5,719400
2016-08-19,775.0,777.1,773.13,775.42,861500
2016-08-22,773.27,774.54,770.05,772.15,951400
2016-08-23,775.48,776.44,771.78,772.08,928200
2016-08-24,770.58,774.5,767.07,769.64,1072000
2016-08-25,767.0,771.89,763.18,769.41,926900
2016-08-26,769.0,776.08,765.85,769.54,1166700
2016-08-29,768.74,774.99,766.61,772.15,847600
2016-08-30,769.33,774.47,766.84,769.09,1130000
2016-08-31,767.01,769.09,765.38,767.05,1248600
2016-09-01,769.25,771.02,764.3,768.78,925100
2016-09-02,773.01,773.92,768.41,771.46,1072700
2016-09-06,773.45,782.0,771.0,780.08,1442800
2016-09-07,780.0,782.73,776.2,780.35,893700
2016-09-08,778.59,780.35,773.58,775.32,1270300
2016-09-09,770.1,773.24,759.66,759.66,1885500
2016-09-12,755.13,770.29,754.0,769.02,1311000
2016-09-13,764.48,766.22,755.8,759.69,1395000
2016-09-14,759.61,767.68,759.11,762.49,1087400
2016-09-15,762.89,773.8,759.96,771.76,1305100
2016-09-16,769.75,769.75,764.66,768.88,2049300
2016-09-19,772.42,774.0,764.44,765.7,1172800
2016-09-20,769.0,773.33,768.53,771.41,978600
2016-09-21,772.66,777.16,768.3,776.22,1167800
2016-09-22,780.0,789.85,778.44,787.21,1486200
2016-09-23,786.59,788.93,784.15,786.9,1411900
2016-09-26,782.74,782.74,773.07,774.21,1533200
2016-09-27,775.5,785.99,774.31,783.01,1153200
2016-09-28,777.85,781.81,774.97,781.56,1109800
2016-09-29,781.44,785.8,774.23,775.01,1314700
2016-09-30,776.33,780.94,774.09,777.29,1585300
2016-10-03,774.25,776.07,769.5,772.56,1278800
2016-10-04,776.03,778.71,772.89,776.43,1201400
2016-10-05,779.31,782.07,775.65,776.47,1461200
2016-10-06,779.0,780.48,775.54,776.86,1070700
2016-10-07,779.66,779.66,770.75,775.08,933200
2016-10-10,777.71,789.38,775.87,785.94,1174900
2016-10-11,786.66,792.28,780.58,783.07,1372500
2016-10-12,783.76,788.13,782.06,786.14,937400
2016-10-13,781.22,781.22,773.0,778.19,1365300
2016-10-14,781.65,783.95,776.0,778.53,852500
2016-10-17,779.8,785.85,777.5,779.96,1093000
2016-10-18,787.85,801.61,785.57,795.26,2056900
2016-10-19,798.24,804.6,798.03,801.5,1766800
2016-10-20,803.3,803.97,796.03,796.97,1757500
2016-10-21,795.0,799.5,794.0,799.37,1266200
2016-10-24,804.9,815.18,804.82,813.11,1697500
2016-10-25,816.68,816.68,805.14,807.67,1576400
2016-10-26,806.34,806.98,796.32,799.07,1647700
2016-10-27,801.0,803.49,791.5,795.35,2749200
2016-10-28,808.35,815.49,793.59,795.37,4269900
2016-10-31,795.47,796.86,784.0,784.54,2427300
2016-11-01,782.89,789.49,775.54,783.61,2406400
2016-11-02,778.2,781.65,763.45,768.7,1872400
2016-11-03,767.25,769.95,759.03,762.13,1943200
2016-11-04,750.66,770.36,750.56,762.02,2134800
2016-11-07,774.5,785.19,772.55,782.52,1585100
2016-11-08,783.4,795.63,780.19,790.51,1366900
2016-11-09,779.94,791.23,771.67,785.31,2607100
2016-11-10,791.17,791.17,752.18,762.56,4745200
2016-11-11,756.54,760.78,750.38,754.02,2431800
2016-11-14,755.6,757.85,727.54,736.08,3654400
2016-11-15,746.97,764.42,746.97,758.49,2384000
2016-11-16,755.2,766.36,750.51,764.48,1472600
2016-11-17,766.92,772.7,764.23,771.23,1304000
2016-11-18,771.37,775.0,760.0,760.54,1547100
2016-11-21,762.61,769.7,760.6,769.2,1330600
2016-11-22,772.63,776.96,767.0,768.27,1593100
2016-11-23,767.73,768.28,755.25,760.99,1478400
2016-11-25,764.26,765.0,760.52,761.68,587400
2016-11-28,760.0,779.53,759.8,768.24,2188200
2016-11-29,771.53,778.5,768.24,770.84,1616600
2016-11-30,770.07,772.99,754.83,758.04,2392900
2016-12-01,757.44,759.85,737.03,747.92,3017900
2016-12-02,744.59,754.0,743.1,750.5,1452500
2016-12-05,757.71,763.9,752.9,762.52,1394200
2016-12-06,764.73,768.83,757.34,759.11,1690700
2016-12-07,761.0,771.36,755.8,771.19,1761000
2016-12-08,772.48,778.18,767.23,776.42,1488100
2016-12-09,780.0,789.43,779.02,789.29,1821900
2016-12-12,785.04,791.25,784.35,789.27,2104100
2016-12-13,793.9,804.38,793.34,796.1,2145200
2016-12-14,797.4,804.0,794.01,797.07,1704200
2016-12-15,797.34,803.0,792.92,797.85,1626500
2016-12-16,800.4,800.86,790.29,790.8,2443800
2016-12-19,790.22,797.66,786.27,794.2,1232100
2016-12-20,796.76,798.65,793.27,796.42,951000
2016-12-21,795.84,796.68,787.1,794.56,1211300
2016-12-22,792.36,793.32,788.58,791.26,972200
2016-12-23,790.9,792.74,787.28,789.91,623400
2016-12-27,790.68,797.86,787.66,791.55,789100
2016-12-28,793.7,794.23,783.2,785.05,1153800
2016-12-29,783.33,785.93,778.92,782.79,744300
2016-12-30,782.75,782.78,770.41,771.82,1770000
